Código,Unidade Territorial,UF_x,Referência,pop_censo_2022,pcd_por_1000,idosos_por_1000
520929,GUARAÍTA,GO,2024-11-01,1905.0,9.448818897637794,3.149606299212598
520940,GUARANI DE GOIÁS,GO,2024-11-01,3801.0,14.469876348329388,4.209418574059458
520945,GUARINOS,GO,2024-11-01,1681.0,12.492563950029744,5.353955978584176
520960,HEITORAÍ,GO,2024-11-01,3742.0,10.956707642971674,6.146445750935329
520970,HIDROLÂNDIA,GO,2024-11-01,22533.0,15.222118670394533,13.535703190875605
520980,HIDROLINA,GO,2024-11-01,3450.0,22.608695652173914,7.82608695652174
520990,IACIARA,GO,2024-11-01,14215.0,24.90327119240239,6.401688357368976
520993,INACIOLÂNDIA,GO,2024-11-01,6275.0,9.721115537848604,10.836653386454183
520995,INDIARA,GO,2024-11-01,15962.0,9.898508958777096,6.578123042225285
521000,INHUMAS,GO,2024-11-01,53655.0,21.079116578138105,16.568819308545336
521010,IPAMERI,GO,2024-11-01,27365.0,15.713502649369632,12.205371825324319
521015,IPIRANGA DE GOIÁS,GO,2024-11-01,2892.0,4.840940525587829,2.074688796680498
521020,IPORÁ,GO,2024-11-01,31471.0,42.03870229735312,16.014743732324998
521030,ISRAELÂNDIA,GO,2024-11-01,2772.0,26.334776334776336,10.461760461760463
521040,ITABERAÍ,GO,2024-11-01,44329.0,20.347853549595072,8.459473482370456
521056,ITAGUARI,GO,2024-11-01,4684.0,11.315115286080273,5.5508112724167376
521060,ITAGUARU,GO,2024-11-01,5184.0,18.71141975308642,11.381172839506172
521080,ITAJÁ,GO,2024-11-01,4412.0,58.703535811423386,12.466001813236629
521090,ITAPACI,GO,2024-11-01,23850.0,25.450733752620547,8.930817610062894
521100,ITAPIRAPUÃ,GO,2024-11-01,4380.0,53.881278538812786,23.744292237442924
521120,ITAPURANGA,GO,2024-11-01,25597.0,38.20760245341251,14.181349376880103
521130,ITARUMÃ,GO,2024-11-01,7337.0,33.80128117759302,12.539184952978056
521140,ITAUÇU,GO,2024-11-01,8968.0,16.72613737734166,10.59322033898305
521150,ITUMBIARA,GO,2024-11-01,106845.0,12.663203706303523,15.807946090130562
521160,IVOLÂNDIA,GO,2024-11-01,2295.0,6.5359477124183005,7.407407407407407
521170,JANDAIA,GO,2024-11-01,6001.0,20.663222796200632,15.83069488418597
521180,JARAGUÁ,GO,2024-11-01,52160.0,19.555214723926383,10.621165644171779
521190,JATAÍ,GO,2024-11-01,103221.0,13.708450799740364,17.331744509353715
521200,JAUPACI,GO,2024-11-01,2843.0,19.69750263805839,8.793527963418924
521205,JESÚPOLIS,GO,2024-11-01,2497.0,10.412494993992793,4.004805766920304
521210,JOVIÂNIA,GO,2024-11-01,7417.0,13.752190912767967,9.302952676284212
521220,JUSSARA,GO,2024-11-01,18266.0,32.79316763385525,15.548012701193475
521225,LAGOA SANTA,GO,2024-11-01,1652.0,6.658595641646489,3.6319612590799033
521230,LEOPOLDO DE BULHÕES,GO,2024-11-01,7663.0,13.049719431032232,8.090826047239986
521250,LUZIÂNIA,GO,2024-11-01,214645.0,21.346875072794614,16.087027417363554
521260,MAIRIPOTABA,GO,2024-11-01,2358.0,11.450381679389313,15.267175572519083
521270,MAMBAÍ,GO,2024-11-01,9277.0,12.504042255039346,4.203945240918401
521280,MARA ROSA,GO,2024-11-01,9234.0,32.16374269005848,19.709768247779945
521290,MARZAGÃO,GO,2024-11-01,2263.0,8.39593460008838,7.954043305346884
521295,MATRINCHÃ,GO,2024-11-01,4321.0,19.902800277713492,10.645683869474658
521300,MAURILÂNDIA,GO,2024-11-01,14568.0,14.14058209774849,8.305875892366831
521305,MIMOSO DE GOIÁS,GO,2024-11-01,2575.0,14.757281553398059,8.54368932038835
521308,MINAÇU,GO,2024-11-01,28518.0,35.451293919629705,8.661196437337821
521310,MINEIROS,GO,2024-11-01,69477.0,14.839443268995495,12.032759042560848
521340,MOIPORÁ,GO,2024-11-01,1471.0,17.675050985723995,6.798096532970768
521350,MONTE ALEGRE DE GOIÁS,GO,2024-11-01,8759.0,9.36179929215664,3.19671195341934
521370,MONTES CLAROS DE GOIÁS,GO,2024-11-01,8037.0,14.433246236157771,5.9723777528928705
521375,MONTIVIDIU,GO,2024-11-01,13935.0,9.113742375313958,11.912450663796196
521377,MONTIVIDIU DO NORTE,GO,2024-11-01,4538.0,10.356985456148085,3.525782282944028
521380,MORRINHOS,GO,2024-11-01,46955.0,16.994995208178043,11.329996805452028
521385,MORRO AGUDO DE GOIÁS,GO,2024-11-01,2217.0,4.059539918809201,2.7063599458728014
521390,MOSSÂMEDES,GO,2024-11-01,4120.0,21.359223300970875,5.58252427184466
521400,MOZARLÂNDIA,GO,2024-11-01,16077.0,21.148224171176217,7.277477141257697
521405,MUNDO NOVO,GO,2024-11-01,4540.0,26.211453744493394,11.45374449339207
521410,MUTUNÓPOLIS,GO,2024-11-01,3749.0,17.604694585222724,5.868231528407575
521440,NAZÁRIO,GO,2024-11-01,9375.0,18.24,10.026666666666666
521450,NERÓPOLIS,GO,2024-11-01,30931.0,17.458213442824352,14.548511202353625
521460,NIQUELÂNDIA,GO,2024-11-01,47064.0,20.865204827468975,7.606663267040625
521470,NOVA AMÉRICA,GO,2024-11-01,2362.0,4.233700254022015,0.8467400508044031
521480,NOVA AURORA,GO,2024-11-01,2236.0,12.075134168157422,6.708407871198569
521483,NOVA CRIXÁS,GO,2024-11-01,13020.0,18.433179723502302,9.216589861751151
521486,NOVA GLÓRIA,GO,2024-11-01,8063.0,17.859357559221134,3.3486295423539625
521487,NOVA IGUAÇU DE GOIÁS,GO,2024-11-01,2939.0,4.763525008506295,6.805035726437564
521490,NOVA ROMA,GO,2024-11-01,3208.0,7.481296758104738,4.052369077306733
521500,NOVA VENEZA,GO,2024-11-01,10193.0,10.104974001765918,10.497400176591778
521520,NOVO BRASIL,GO,2024-11-01,2775.0,18.01801801801802,4.684684684684685
521523,NOVO GAMA,GO,2024-11-01,119649.0,8.700448812777374,6.23490376016515
521525,NOVO PLANALTO,GO,2024-11-01,4592.0,13.066202090592334,3.702090592334495
521530,ORIZONA,GO,2024-11-01,15834.0,11.241631931287102,7.641783503852469
521540,OURO VERDE DE GOIÁS,GO,2024-11-01,3679.0,9.241641750475672,8.426202772492525
521550,OUVIDOR,GO,2024-11-01,6895.0,13.633067440174038,8.846990572878898
521560,PADRE BERNARDO,GO,2024-11-01,35011.0,23.763959898317673,9.625546256890692
521565,PALESTINA DE GOIÁS,GO,2024-11-01,3470.0,19.020172910662826,8.933717579250722
521570,PALMEIRAS DE GOIÁS,GO,2024-11-01,29915.0,18.65284974093264,10.630118669563764
521580,PALMELO,GO,2024-11-01,2382.0,14.273719563392108,7.556675062972292
521590,PALMINÓPOLIS,GO,2024-11-01,3578.0,7.546115148127445,3.0743432084963667
521600,PANAMÁ,GO,2024-11-01,2590.0,5.019305019305019,5.7915057915057915
521630,PARANAIGUARA,GO,2024-11-01,10221.0,15.360532237550142,12.62107425887878
521640,PARAÚNA,GO,2024-11-01,10988.0,17.837641062977795,16.017473607571898
521645,PEROLÂNDIA,GO,2024-11-01,3156.0,7.287705956907478,7.287705956907478
521680,PETROLINA DE GOIÁS,GO,2024-11-01,10240.0,17.28515625,11.23046875
521690,PILAR DE GOIÁS,GO,2024-11-01,2135.0,12.177985948477751,3.747072599531616
521710,PIRACANJUBA,GO,2024-11-01,24543.0,26.402640264026402,28.928818807806707
521720,PIRANHAS,GO,2024-11-01,10161.0,46.648951874815474,21.257750221434897
521730,PIRENÓPOLIS,GO,2024-11-01,25218.0,17.963359505115392,18.91506067094932
521740,PIRES DO RIO,GO,2024-11-01,31909.0,17.643924911466982,16.390360086495974
521760,PLANALTINA,GO,2024-11-01,91345.0,21.194372981553453,16.20230992391483
521770,PONTALINA,GO,2024-11-01,17899.0,34.24772333649925,22.12414101346444
521800,PORANGATU,GO,2024-11-01,45866.0,38.961322112240005,14.956612741464266
521805,PORTEIRÃO,GO,2024-11-01,3979.0,11.812013068610204,5.529027393817541
521810,PORTELÂNDIA,GO,2024-11-01,4032.0,15.873015873015872,9.920634920634921
521830,POSSE,GO,2024-11-01,37924.0,27.660584326547834,8.569771121189747
521839,PROFESSOR JAMIL,GO,2024-11-01,3211.0,14.637184677670508,12.768607910308315
521850,QUIRINÓPOLIS,GO,2024-11-01,51323.0,14.67178458001286,13.81446914638661
521860,RIALMA,GO,2024-11-01,10961.0,26.548672566371682,12.681324696651766
521870,RIANÁPOLIS,GO,2024-11-01,4832.0,20.695364238410598,8.69205298013245
521878,RIO QUENTE,GO,2024-11-01,4728.0,5.287648054145516,4.441624365482234
521880,RIO VERDE,GO,2024-11-01,247259.0,12.290755847107688,13.847827581604713
521890,RUBIATABA,GO,2024-11-01,20012.0,29.78213072156706,11.443134119528283
521900,SANCLERLÂNDIA,GO,2024-11-01,7630.0,33.28964613368283,10.747051114023591
521910,SANTA BÁRBARA DE GOIÁS,GO,2024-11-01,6701.0,23.13087598865841,25.369347858528577
521920,SANTA CRUZ DE GOIÁS,GO,2024-11-01,2782.0,10.0647016534867,6.1107117181883535
521925,SANTA FÉ DE GOIÁS,GO,2024-11-01,5585.0,7.878245299910474,6.087735004476276
521930,SANTA HELENA DE GOIÁS,GO,2024-11-01,38962.0,23.997741389045736,17.58123299625276
521935,SANTA ISABEL,GO,2024-11-01,3821.0,10.730175346767863,2.6171159382360636
521940,SANTA RITA DO ARAGUAIA,GO,2024-11-01,9110.0,4.6103183315038425,4.390779363336993
521945,SANTA RITA DO NOVO DESTINO,GO,2024-11-01,3367.0,5.94000594000594,2.3760023760023756
521950,SANTA ROSA DE GOIÁS,GO,2024-11-01,2200.0,5.909090909090909,8.636363636363637
521960,SANTA TEREZA DE GOIÁS,GO,2024-11-01,3207.0,19.020891799189272,6.859993763642033
521970,SANTA TEREZINHA DE GOIÁS,GO,2024-11-01,8386.0,41.37848795611734,21.225852611495352
521971,SANTO ANTÔNIO DA BARRA,GO,2024-11-01,4886.0,13.098649201801065,10.02865329512894
521973,SANTO ANTÔNIO DE GOIÁS,GO,2024-11-01,6593.0,3.3368724404671624,2.2751403003185198
521975,SANTO ANTÔNIO DO DESCOBERTO,GO,2024-11-01,76871.0,17.69197746874634,12.553498718632515
521980,SÃO DOMINGOS,GO,2024-11-01,13305.0,16.535137166478766,5.411499436302142
521990,SÃO FRANCISCO DE GOIÁS,GO,2024-11-01,6265.0,11.013567438148444,4.948124501197127
522000,SÃO JOÃO DALIANÇA,GO,2024-11-01,14423.0,16.224086528461484,6.656035498855994
522005,SÃO JOÃO DA PARAÚNA,GO,2024-11-01,1312.0,8.384146341463415,9.146341463414634
522010,SÃO LUÍS DE MONTES BELOS,GO,2024-11-01,34488.0,23.312456506610996,17.948271862676872
522015,SÃO LUIZ DO NORTE,GO,2024-11-01,5263.0,5.320159604788143,1.7100513015390462
522020,SÃO MIGUEL DO ARAGUAIA,GO,2024-11-01,21849.0,33.41114009794499,17.804018490548767
522026,SÃO MIGUEL DO PASSA QUATRO,GO,2024-11-01,4105.0,5.35931790499391,3.41047503045067
522028,SÃO PATRÍCIO,GO,2024-11-01,2040.0,9.803921568627452,0.9803921568627451
522040,SÃO SIMÃO,GO,2024-11-01,21318.0,22.938361947649874,23.360540388404164
522045,SENADOR CANEDO,GO,2024-11-01,121447.0,18.526600080693637,11.964066629887935
522050,SERRANÓPOLIS,GO,2024-11-01,8737.0,8.355270687879136,9.843195604898707
522060,SILVÂNIA,GO,2024-11-01,20938.0,19.151781449995223,10.74601203553348
522068,SIMOLÂNDIA,GO,2024-11-01,6895.0,17.54894851341552,5.36620739666425
522070,SÍTIO DABADIA,GO,2024-11-01,3040.0,6.907894736842105,0.986842105263158
522100,TAQUARAL DE GOIÁS,GO,2024-11-01,3506.0,8.556759840273816,4.278379920136908
522108,TERESINA DE GOIÁS,GO,2024-11-01,3538.0,11.588468061051442,3.391746749576032
522119,TEREZÓPOLIS DE GOIÁS,GO,2024-11-01,8326.0,8.887821282728801,4.083593562334855
522130,TRÊS RANCHOS,GO,2024-11-01,2830.0,16.96113074204947,18.02120141342756
522140,TRINDADE,GO,2024-11-01,132006.0,22.612608517794648,19.13549384118904
522145,TROMBAS,GO,2024-11-01,3497.0,13.440091507006004,5.433228481555619
522150,TURVÂNIA,GO,2024-11-01,4526.0,26.513477684489615,10.163499779054353
522155,TURVELÂNDIA,GO,2024-11-01,5447.0,9.730126675234073,3.855333210941803
522157,UIRAPURU,GO,2024-11-01,2829.0,5.655708731000353,4.595263343937788
522160,URUAÇU,GO,2024-11-01,41150.0,30.352369380315917,19.70838396111786
522170,URUANA,GO,2024-11-01,13795.0,25.516491482421166,8.626313881841247
522180,URUTAÍ,GO,2024-11-01,3056.0,6.217277486910994,6.8717277486911
522185,VALPARAÍSO DE GOIÁS,GO,2024-11-01,175720.0,10.966310038697928,10.15820623719554
522190,VARJÃO,GO,2024-11-01,3848.0,17.671517671517673,12.733887733887734
522200,VIANÓPOLIS,GO,2024-11-01,14088.0,15.971039182282793,11.499148211243611
522205,VICENTINÓPOLIS,GO,2024-11-01,9002.0,11.441901799600089,6.998444790046656
522220,VILA BOA,GO,2024-11-01,6451.0,16.89660517749186,5.735544876763292
522230,VILA PROPÍCIO,GO,2024-11-01,5941.0,7.06951691634405,1.3465746507322
530010,BRASÍLIA,DF,2024-11-01,3094325.0,13.4940576700896,11.227327446212017
110001,ALTA FLORESTA DOESTE,RO,2025-11-01,22516.0,26.29241428317641,4.752176230236277
110002,ARIQUEMES,RO,2025-11-01,111148.0,25.56951092237377,11.426206499442186
110003,CABIXI,RO,2025-11-01,5067.0,16.972567594237223,3.749753305703572
110004,CACOAL,RO,2025-11-01,86416.0,23.352157007961488,8.146639511201629
110005,CEREJEIRAS,RO,2025-11-01,16088.0,27.8468423669816,7.334659373446047
110006,COLORADO DO OESTE,RO,2025-11-01,15213.0,23.795438112140932,8.939722605666207
110007,CORUMBIARA,RO,2025-11-01,7052.0,11.627906976744185,2.552467385138968
110008,COSTA MARQUES,RO,2025-11-01,19255.0,11.633341989093742,6.907296806024409
110009,ESPIGÃO DOESTE,RO,2025-11-01,33009.0,30.26447332545669,6.634554212487504
110010,GUAJARÁ-MIRIM,RO,2025-11-01,46930.0,25.2716812273599,19.09226507564458
110011,JARU,RO,2025-11-01,51469.0,32.17470710524782,8.626551905030212
110012,JI-PARANÁ,RO,2025-11-01,131026.0,23.38467174453925,14.53146703707661
110013,MACHADINHO DOESTE,RO,2025-11-01,41724.0,18.957913910459208,3.714888313680376
110014,NOVA BRASILÂNDIA DOESTE,RO,2025-11-01,20504.0,17.06984003121342,1.9996098322278582
110015,OURO PRETO DO OESTE,RO,2025-11-01,35445.0,35.91479757370574,11.17223867964452
110018,PIMENTA BUENO,RO,2025-11-01,37098.0,21.483637931963987,10.83616367459162
110020,PORTO VELHO,RO,2025-11-01,548952.0,26.559699208673983,15.93946283099433
110025,PRESIDENTE MÉDICI,RO,2025-11-01,18165.0,26.14918799889898,7.872281860721166
110026,RIO CRESPO,RO,2025-11-01,3843.0,10.92896174863388,2.8623471246422065
110028,ROLIM DE MOURA,RO,2025-11-01,55748.0,24.987443495730787,9.614694697567625
110029,SANTA LUZIA DOESTE,RO,2025-11-01,5942.0,22.55132951868058,2.524402558061259
110030,VILHENA,RO,2025-11-01,104517.0,19.193049934460422,9.44343982318666
110032,SÃO MIGUEL DO GUAPORÉ,RO,2025-11-01,23147.0,17.32405927333996,3.369767140450166
110033,NOVA MAMORÉ,RO,2025-11-01,32184.0,19.357444693015164,6.524981357196123
110034,ALVORADA DOESTE,RO,2025-11-01,13807.0,23.393930614905486,4.997465053958137
110037,ALTO ALEGRE DOS PARECIS,RO,2025-11-01,13268.0,8.139885438649381,1.3566475731082301
110040,ALTO PARAÍSO,RO,2025-11-01,22258.0,17.387006918860635,6.739149968550634
110045,BURITIS,RO,2025-11-01,41043.0,23.95049094851741,7.845430402261043
110050,NOVO HORIZONTE DO OESTE,RO,2025-11-01,8125.0,9.969230769230768,1.353846153846154
110060,CACAULÂNDIA,RO,2025-11-01,6307.0,10.940225146662439,3.0125257650229904
110070,CAMPO NOVO DE RONDÔNIA,RO,2025-11-01,14391.0,2.0846362309776945,0.9033423667570009
110080,CANDEIAS DO JAMARI,RO,2025-11-01,28068.0,17.208208636169303,8.693173720963374
110090,CASTANHEIRAS,RO,2025-11-01,2923.0,6.158056790968184,1.3684570646595962
110092,CHUPINGUAIA,RO,2025-11-01,11755.0,11.229264142917907,6.465333900467886
110094,CUJUBIM,RO,2025-11-01,27131.0,10.320297814308356,3.3172385831705427
110100,GOVERNADOR JORGE TEIXEIRA,RO,2025-11-01,7130.0,11.921458625525947,2.1037868162692845
110110,ITAPUÃ DO OESTE,RO,2025-11-01,10819.0,12.570477863018764,5.360939088640355
110120,MINISTRO ANDREAZZA,RO,2025-11-01,9461.0,10.46401014691893,1.9025472994398056
110130,MIRANTE DA SERRA,RO,2025-11-01,10691.0,24.787204190440555,5.425123936020952
110140,MONTE NEGRO,RO,2025-11-01,16158.0,16.771877707637085,5.941329372447085
110143,NOVA UNIÃO,RO,2025-11-01,6822.0,9.234828496042217,1.6124303723248312
110145,PARECIS,RO,2025-11-01,6319.0,7.437885741414781,2.0572875454977053
110146,PIMENTEIRAS DO OESTE,RO,2025-11-01,2127.0,6.582040432534086,2.8208744710860367
110147,PRIMAVERA DE RONDÔNIA,RO,2025-11-01,2697.0,20.39302929180571,6.674082313681869
110148,SÃO FELIPE DOESTE,RO,2025-11-01,4962.0,9.875050382910116,2.2168480451430876
110149,SÃO FRANCISCO DO GUAPORÉ,RO,2025-11-01,21088.0,11.760242792109258,4.172989377845219
110150,SERINGUEIRAS,RO,2025-11-01,11846.0,13.759918959986493,2.954583825763971
110155,TEIXEIRÓPOLIS,RO,2025-11-01,4160.0,3.605769230769231,0.7211538461538461
110160,THEOBROMA,RO,2025-11-01,10348.0,9.760340162350213,2.0293776575183613
110170,URUPÁ,RO,2025-11-01,11081.0,20.034292933850736,4.602472701019764
110175,VALE DO ANARI,RO,2025-11-01,11545.0,5.889995669120832,1.472498917280208
110180,VALE DO PARAÍSO,RO,2025-11-01,6490.0,10.939907550077042,3.0816640986132513
120001,ACRELÂNDIA,AC,2025-11-01,15721.0,18.31944532790535,4.961516442974365
120005,ASSIS BRASIL,AC,2025-11-01,7649.0,28.369721532226432,13.988756700222252
120010,BRASILÉIA,AC,2025-11-01,27123.0,34.5831950742912,20.462338236920694
120013,BUJARI,AC,2025-11-01,10572.0,18.161180476730987,6.1483163072266365
120017,CAPIXABA,AC,2025-11-01,12280.0,2.5244299674267103,0.5700325732899022
120020,CRUZEIRO DO SUL,AC,2025-11-01,89760.0,37.17691622103387,7.8208556149732615
120025,EPITACIOLÂNDIA,AC,2025-11-01,18979.0,22.12972232467464,15.754254702565994
120030,FEIJÓ,AC,2025-11-01,34986.0,40.5304979134511,5.402160864345738
120032,JORDÃO,AC,2025-11-01,8628.0,7.417709782104775,1.043115438108484
120033,MÂNCIO LIMA,AC,2025-11-01,19643.0,14.20353306521407,1.985440105890139
120034,MANOEL URBANO,AC,2025-11-01,9701.0,31.646222038965057,6.1849293887228125
120035,MARECHAL THAUMATURGO,AC,2025-11-01,19727.0,4.258123384194252,0.2534597252496578
120038,PLÁCIDO DE CASTRO,AC,2025-11-01,20147.0,22.881818633047104,7.693453119571152
120039,PORTO WALTER,AC,2025-11-01,12497.0,4.1609986396735215,0.40009602304553094
120040,RIO BRANCO,AC,2025-11-01,419452.0,35.65366239760449,13.63207232293564
120042,RODRIGUES ALVES,AC,2025-11-01,19767.0,3.591844994182223,0.050589366115242576
120043,SANTA ROSA DO PURUS,AC,2025-11-01,6893.0,3.626867836936022,1.8859712752067315
120045,SENADOR GUIOMARD,AC,2025-11-01,23446.0,34.419517188433,14.927919474537234
120050,SENA MADUREIRA,AC,2025-11-01,47168.0,30.147557666214386,7.611092265943013
120060,TARAUACÁ,AC,2025-11-01,43730.0,38.32609192773839,6.334324262520009
120070,XAPURI,AC,2025-11-01,19866.0,22.853115876371692,6.241820195308567
120080,PORTO ACRE,AC,2025-11-01,19141.0,11.493652369259705,3.918290580429445
130002,ALVARÃES,AM,2025-11-01,16396.0,10.490363503293485,2.2566479629177847
130006,AMATURÁ,AM,2025-11-01,11934.0,9.887715770068713,2.849002849002849
130008,ANAMÃ,AM,2025-11-01,14292.0,9.235936188077247,3.428491463755947
130010,ANORI,AM,2025-11-01,21937.0,9.253772165747367,2.5527647353785845
130014,APUÍ,AM,2025-11-01,22739.0,13.940806543823387,4.4856853863406485
130020,ATALAIA DO NORTE,AM,2025-11-01,20868.0,7.954763273912211,2.491853555683343
130030,AUTAZES,AM,2025-11-01,41005.0,18.631874161687602,11.144982319229364
130040,BARCELOS,AM,2025-11-01,27772.0,15.987325363675644,6.985452974218638
130050,BARREIRINHA,AM,2025-11-01,32919.0,11.452352744615572,7.776663932683253
130060,BENJAMIN CONSTANT,AM,2025-11-01,44873.0,16.357274976043502,6.975241236378222
130063,BERURI,AM,2025-11-01,20503.0,28.629956591718283,9.852216748768473
130068,BOA VISTA DO RAMOS,AM,2025-11-01,20040.0,10.179640718562874,4.990019960079841
130070,BOCA DO ACRE,AM,2025-11-01,34958.0,37.81680874191888,13.988214428743062
130080,BORBA,AM,2025-11-01,42328.0,13.064638064638064,5.07938007938008
130083,CAAPIRANGA,AM,2025-11-01,13482.0,8.826583592938734,2.2993621124462247
130090,CANUTAMA,AM,2025-11-01,15981.0,18.647143482885927,7.383768224766911
130100,CARAUARI,AM,2025-11-01,28719.0,37.15310421672064,22.389358960966607
130110,CAREIRO,AM,2025-11-01,38820.0,15.842349304482227,12.648119526017517
130115,CAREIRO DA VÁRZEA,AM,2025-11-01,31459.0,6.802504847579389,2.479417654725198
130120,COARI,AM,2025-11-01,86713.0,16.398925189994582,7.911155190109903
130130,CODAJÁS,AM,2025-11-01,29691.0,18.894614529655453,7.072850358694554
130140,EIRUNEPÉ,AM,2025-11-01,36121.0,39.5061044821572,8.914481880346614
130150,ENVIRA,AM,2025-11-01,20748.0,27.858106805475224,1.92789666473877
130160,FONTE BOA,AM,2025-11-01,16409.0,20.476567737217383,9.872630873301237
130165,GUAJARÁ,AM,2025-11-01,17193.0,11.807130809050197,0.9887745012505089
130170,HUMAITÁ,AM,2025-11-01,57195.0,27.187691231751028,10.00087420229041
130180,IPIXUNA,AM,2025-11-01,31172.0,14.051071474400102,1.6681637366867703
130185,IRANDUBA,AM,2025-11-01,49718.0,28.199042600265496,23.633291765557747
130190,ITACOATIARA,AM,2025-11-01,104046.0,28.25673259904273,13.253753147646234
130195,ITAMARATI,AM,2025-11-01,7777.0,36.64652179503665,6.557798637006558
130200,ITAPIRANGA,AM,2025-11-01,9312.0,23.195876288659793,7.731958762886598
130210,JAPURÁ,AM,2025-11-01,1755.0,55.84045584045584,27.92022792022792
130220,JURUÁ,AM,2025-11-01,15495.0,13.552758954501451,3.03323652791223
130230,JUTAÍ,AM,2025-11-01,13462.0,25.850542267122268,7.42831674342594
130240,LÁBREA,AM,2025-11-01,47685.0,27.912341407151093,8.975568837160534
130250,MANACAPURU,AM,2025-11-01,99613.0,42.745424793952594,17.327055705580598
130255,MANAQUIRI,AM,2025-11-01,33981.0,9.0933168535358,6.268208704864483
130260,MANAUS,AM,2025-11-01,2255903.0,21.437091931700966,19.297815553239655
130270,MANICORÉ,AM,2025-11-01,57405.0,19.040153296751157,7.0899747408762295
130280,MARAÃ,AM,2025-11-01,18298.0,10.001093015630124,3.7162531424199368
130290,MAUÉS,AM,2025-11-01,66159.0,24.939917471545822,11.94093018334618
130300,NHAMUNDÁ,AM,2025-11-01,21710.0,15.845232611699679,5.803777061262092
130310,NOVA OLINDA DO NORTE,AM,2025-11-01,38665.0,18.10422863054442,10.39699987068408
130320,NOVO AIRÃO,AM,2025-11-01,20395.0,19.612650159352782,11.228242216229468
130330,NOVO ARIPUANÃ,AM,2025-11-01,26443.0,19.70275687327459,9.151760390273418
130340,PARINTINS,AM,2025-11-01,116439.0,18.911189549893077,15.286974295553895
130350,PAUINI,AM,2025-11-01,19616.0,22.22675367047308,5.964518760195758
130353,PRESIDENTE FIGUEIREDO,AM,2025-11-01,38095.0,16.19635122719517,13.413833836461478
130356,RIO PRETO DA EVA,AM,2025-11-01,34856.0,15.492311223318797,14.201285288042232
130360,SANTA ISABEL DO RIO NEGRO,AM,2025-11-01,26566.0,5.42046224497478,0.7528419784687195
130370,SANTO ANTÔNIO DO IÇÁ,AM,2025-11-01,20889.0,32.4572741634353,6.223371152281104
130380,SÃO GABRIEL DA CACHOEIRA,AM,2025-11-01,47031.0,17.690459484170017,3.019285152346325
130390,SÃO PAULO DE OLIVENÇA,AM,2025-11-01,40837.0,12.855988441854201,1.7631069863114333
130395,SÃO SEBASTIÃO DO UATUMÃ,AM,2025-11-01,14678.0,10.42376345551165,6.472271426624881
130400,SILVES,AM,2025-11-01,9289.0,13.672085262138014,3.121972225212617
130406,TABATINGA,AM,2025-11-01,68502.0,21.108872733642812,15.459402645178242
130410,TAPAUÁ,AM,2025-11-01,16876.0,22.63569566247926,11.495615074662242
130420,TEFÉ,AM,2025-11-01,59250.0,44.87763713080169,9.130801687763713
130423,TONANTINS,AM,2025-11-01,19038.0,12.606366214938543,3.5718037608992543
130426,UARINI,AM,2025-11-01,13839.0,10.838933448948623,6.43110051304285
130430,URUCARÁ,AM,2025-11-01,16007.0,18.11707378022115,10.495408258886737
130440,URUCURITUBA,AM,2025-11-01,24098.0,6.058594074197029,4.523196945804631
140002,AMAJARI,RR,2025-11-01,13561.0,3.1708576063712117,4.719415972273431
140005,ALTO ALEGRE,RR,2025-11-01,15249.0,13.705816774870483,10.230179028132993
140010,BOA VISTA,RR,2025-11-01,436591.0,23.399474565439967,22.08245245550183
140015,BONFIM,RR,2025-11-01,12701.0,9.133139122903708,19.053617825368082
140017,CANTÁ,RR,2025-11-01,19257.0,8.724100327153762,7.425871111803501
140020,CARACARAÍ,RR,2025-11-01,22635.0,17.274132979898386,8.526618069361609
140023,CAROEBE,RR,2025-11-01,10595.0,10.004719207173196,6.134969325153374
140028,IRACEMA,RR,2025-11-01,12637.0,2.9279101052464984,2.6113792830576874
140030,MUCAJAÍ,RR,2025-11-01,18482.0,16.28611622118818,6.222270317065253
140040,NORMANDIA,RR,2025-11-01,11772.0,6.625891946992865,2.973156642881414
140045,PACARAIMA,RR,2025-11-01,20108.0,8.90192958026656,32.773025661428285
140047,RORAINÓPOLIS,RR,2025-11-01,31387.0,20.326886927708923,11.182973842673718
140050,SÃO JOÃO DA BALIZA,RR,2025-11-01,8492.0,18.25247291568535,9.302873292510599
140060,SÃO LUIZ,RR,2025-11-01,8232.0,14.941690962099125,7.288629737609329
140070,UIRAMUTÃ,RR,2025-11-01,11014.0,3.5409478845106226,0.4539676775013619
150010,ABAETETUBA,PA,2025-11-01,160439.0,27.000916236077263,15.021285348325533
150013,ABEL FIGUEIREDO,PA,2025-11-01,7536.0,20.302547770700635,8.359872611464969
150020,ACARÁ,PA,2025-11-01,55744.0,15.26621699196326,8.431400688863375
150030,AFUÁ,PA,2025-11-01,39910.0,12.528188423953896,10.072663492858933
150034,ÁGUA AZUL DO NORTE,PA,2025-11-01,27797.0,5.68406662589488,3.6334856279454617
150040,ALENQUER,PA,2025-11-01,57390.0,27.182435964453738,13.765464366614394
150050,ALMEIRIM,PA,2025-11-01,34044.0,19.298554811420512,10.98578310421807
150060,ALTAMIRA,PA,2025-11-01,117320.0,38.100920559154446,18.044664166382546
150070,ANAJÁS,PA,2025-11-01,30091.0,7.012063407663421,1.8277890399122663
150080,ANANINDEUA,PA,2025-11-01,540410.0,22.085083547676764,21.431875798005215
